id,name,job,department,gender
27991.0,Stuart Gordon,Director,Directing,2.0
29769.0,David Copping,Production Design,Art,0.0
64507.0,John Flock,Producer,Production,2.0
68226.0,Troy Neighbors,Screenplay,Writing,0.0
68228.0,David Venable,Screenplay,Writing,0.0
68229.0,Terry Curtis Fox,Screenplay,Writing,2.0
71193.0,Terence Ryan,Executive Producer,Production,0.0
71194.0,Tim Wellburn,Editor,Editing,0.0
75456.0,Jeanine Chiavlo,First Assistant Editor,Editing,0.0
119158.0,Paul Gentry,Visual Effects Supervisor,Visual Effects,0.0
1306838.0,Margaret Archman,Hairstylist,Costume & Make-Up,0.0
1447014.0,Karla O'Keefe,Makeup Artist,Costume & Make-Up,0.0
1447016.0,Christine Miller,Hairstylist,Costume & Make-Up,1.0
1447017.0,Debra Stehlik,Hairstylist,Costume & Make-Up,0.0
1447018.0,Rosslyn Abernethy,Art Department Coordinator,Art,0.0
1447020.0,Michael Chorney,Scenic Artist,Crew,0.0
1447021.0,David Duffin,Scenic Artist,Crew,0.0
1447022.0,Derek Wyness,Scenic Artist,Crew,0.0
1447068.0,Virginia S. Ellsworth,Music Editor,Sound,1.0
1447076.0,Nancy Rushlow,Visual Effects Producer,Visual Effects,0.0
1447077.0,Phil Cross,Steadicam Operator,Camera,0.0
1447078.0,Peter Bevan,Costume Supervisor,Costume & Make-Up,0.0
1447079.0,Karen Kory,First Assistant Editor,Editing,0.0
13524.0,Christopher Guest,Director,Directing,2.0
26510.0,Eugene Levy,Writer,Writing,2.0
41552.0,James S. Levine,Original Music Composer,Sound,2.0
52781.0,Augusten Burroughs,Producer,Production,0.0
52782.0,Bonnie Weis,Producer,Production,0.0
93036.0,Thomas M. Ficke,Stunt Coordinator,Crew,0.0
1344840.0,Tom Trafalski,Music Editor,Sound,0.0
1371115.0,Diana Valentine,Script Supervisor,Directing,1.0
1564367.0,Byron Smith,Editor,Editing,0.0
1564368.0,Eve Watterson,Production Coordinator,Production,0.0
1049.0,Charles Rosen,Production Design,Art,2.0
178528.0,Greg Siff,Music,Sound,2.0
945599.0,Simon Fuller,Executive Producer,Production,2.0
947926.0,Gayla Aspinall,Executive Producer,Production,0.0
960748.0,Nikki Boella,Co-Producer,Production,1.0
1292850.0,John Steven Agoglia,Producer,Production,0.0
1341559.0,Regina McLarney,Set Decoration,Art,1.0
1775945.0,John Gene Cavalli,Costume Design,Costume & Make-Up,0.0
1775947.0,Lori Szybist,Post Production Supervisor,Crew,1.0
1775948.0,Bill Wright,Set Designer,Art,0.0
1775950.0,Melanie Hartford,Casting Assistant,Production,1.0
1775952.0,Adolfo Alvarez-Calderon,Location Scout,Art,0.0
1775953.0,Todd Powell,Location Scout,Art,0.0
1775955.0,Pam Holdridge,Production Coordinator,Production,1.0
1374424.0,Suzan-Lori Parks,Writer,Writing,0.0
10757.0,Jane Campion,Screenplay,Writing,1.0
43528.0,Hilmar Örn Hilmarsson,Original Music Composer,Sound,2.0
67582.0,Susanna Moore,Screenplay,Writing,0.0
67583.0,Stavros Kazantzidis,Screenplay,Writing,0.0
67584.0,Effie Brown,Executive Producer,Production,1.0
958931.0,Andrew Baseman,Set Decoration,Art,2.0
1525545.0,Addy McClelland,Art Department Coordinator,Art,0.0
1525546.0,Mitsuno Yokoo,Seamstress,Costume & Make-Up,0.0
64061.0,Fred Schepisi,Director,Directing,2.0
10109.0,Seong-hie Ryu,Production Design,Art,0.0
21685.0,Chul-hyun Baek,Screenplay,Writing,0.0
16281.0,Choi Yong-bae,Producer,Production,0.0
17133.0,Kim Hyung-ku,Director of Photography,Camera,2.0
69388.0,Kim Sun-min,Editor,Editing,0.0
1531380.0,Junyoung Jang,Producer,Production,0.0
126390.0,Jeffrey Alan Fiskin,Screenplay,Writing,2.0
1213763.0,Doris Grau,Script Supervisor,Directing,0.0
1502328.0,J.D. Reed,Writer,Writing,0.0
23319.0,Karel Vacek,Art Direction,Art,0.0
42617.0,Antonia Bird,Director,Directing,1.0
64188.0,Damon Albarn,Music,Sound,0.0
1419189.0,Marketa Puzmanova,Art Department Coordinator,Art,0.0
1523151.0,Ricardo Spinacé,Supervising Art Director,Art,0.0
1523152.0,Jaroslav Stolba,Special Effects Coordinator,Crew,0.0
1266989.0,Ken Woroner,Still Photographer,Camera,0.0
1326715.0,Zeljka Alosinac,Set Decoration,Art,0.0
1734775.0,Henry Embry,Sound Mixer,Sound,0.0
1734780.0,Barron Kidd,Producer,Production,0.0
1734782.0,Jennifer Perini,Executive Producer,Production,0.0
1734785.0,Libby Hodgson,First Assistant Director,Directing,0.0
1734786.0,Tim Singh,Second Assistant Director,Directing,0.0
1734787.0,Patrick Murphy,Third Assistant Director,Directing,2.0
1734856.0,David M. Chisholm,Production Coordinator,Production,0.0
7560.0,Luca Bigazzi,Director of Photography,Camera,0.0
56194.0,Paolo Sorrentino,Screenplay,Writing,2.0
126970.0,Umberto Contarello,Screenplay,Writing,2.0
420499.0,Lele Marchitelli,Original Music Composer,Sound,0.0
932943.0,Lara Lucchetta,Researcher,Production,0.0
933273.0,Francesca Cima,Producer,Production,0.0
933274.0,Nicola Giuliano,Producer,Production,0.0
1034125.0,Cristiano Travaglioli,Editor,Editing,0.0
1093364.0,Mauro Eusepi,Foley,Sound,0.0
1182556.0,Maurizio Silvi,Makeup Department Head,Costume & Make-Up,0.0
1318474.0,Daria D'Antonio,Camera Operator,Camera,0.0
1412686.0,Marco Perna,Key Hair Stylist,Costume & Make-Up,0.0
1422522.0,Mirko Perri,Sound Effects Editor,Sound,0.0
1600799.0,Alessandro Checcacci,Sound Re-Recording Mixer,Sound,0.0
1616847.0,Olga Michalowska,Assistant Costume Designer,Costume & Make-Up,0.0
1630067.0,Alessandro Saulini,Gaffer,Lighting,0.0
1630070.0,Rodolfo Migliari,Visual Effects Supervisor,Visual Effects,0.0
1646085.0,Luca Canfora,Assistant Costume Designer,Costume & Make-Up,0.0
1646086.0,Chiara Fabbri,Assistant Costume Designer,Costume & Make-Up,0.0
1646087.0,Laura Maccarone,Assistant Costume Designer,Costume & Make-Up,0.0
1646088.0,Chiara Nobile,Assistant Costume Designer,Costume & Make-Up,0.0
1646089.0,Gianni Fiorito,Still Photographer,Camera,0.0
1646090.0,Aldo Chessari,Underwater Camera,Camera,0.0
1646091.0,Enrico Barone,Visual Effects Coordinator,Visual Effects,0.0
1646099.0,Rossella Gregorio,Makeup Artist,Costume & Make-Up,0.0
42518.0,Peter Care,Director,Directing,2.0
1376073.0,Chris Fuhrman,Novel,Writing,0.0
3972.0,Wentworth Miller,Writer,Writing,2.0
10107.0,Chung Chung-hoon,Director of Photography,Camera,0.0
12667.0,Kwan Pung-Leung,Director of Photography,Camera,2.0
12668.0,Yiu-Fai Lai,Director of Photography,Camera,0.0
12682.0,Marc Sillam,Producer,Production,2.0
12684.0,Eric Heumann,Producer,Production,2.0
18839.0,Amedeo Pagani,Producer,Production,0.0
53708.0,Ira Sachs,Director,Directing,2.0
53710.0,John Bingham,Original Story,Writing,0.0
53711.0,Jawal Nga,Producer,Production,0.0
53713.0,Affonso Gonçalves,Editor,Editing,0.0
1473189.0,Viktoria Langton,Choreographer,Crew,0.0
1473190.0,Kathryn Perkins,Publicist,Production,0.0
68212.0,Carroll Ballard,Director,Directing,2.0
161881.0,Mark St. Germain,Writer,Writing,0.0
1219528.0,Carol Flint,Writer,Writing,0.0
1350294.0,Carol Cawthra,Writer,Writing,0.0
1350295.0,Carol Cawthra Hopcraft,Writer,Writing,0.0
1350297.0,Xan Hopcraft,Writer,Writing,0.0
123288.0,Kjartan Sveinsson,Original Music Composer,Sound,2.0
475380.0,Ben Browning,Producer,Production,2.0
968733.0,Peter Rawlinson,Executive Producer,Production,0.0
1125638.0,Michael Maher,Executive Producer,Production,0.0
3317.0,Takeshi Kitano,Director,Directing,2.0
13273.0,Takefumi Yoshikawa,Casting,Production,0.0
5000.0,Norihiro Isoda,Production Design,Art,0.0
13246.0,Takio Yoshida,Producer,Production,0.0
13247.0,Yohji Yamamoto,Costume Design,Costume & Make-Up,0.0
13248.0,Senji Horiuchi,Sound Designer,Sound,0.0
36081.0,Shinji Komiya,Line Producer,Production,0.0
544325.0,Masayuki Mori,Producer,Production,0.0
1456692.0,Akira Rizawa,Sound Designer,Sound,0.0
5271.0,Lisa Rinzler,Director of Photography,Camera,1.0
57047.0,Hendrik Hey,Executive Producer,Production,0.0
57050.0,Amy E. Duddleston,Editor,Editing,1.0
1415591.0,Richard Dooling,Novel,Writing,0.0
1457045.0,Blanche McDermaid,Script Supervisor,Directing,0.0
1279696.0,Laura Kasischke,Writer,Writing,0.0
133580.0,Meg Kasdan,Executive Producer,Production,0.0
958512.0,Michael McDonough,Cinematography,Crew,2.0
1026258.0,Elizabeth Redleaf,Producer,Production,0.0
1192558.0,Christine K. Walker,Producer,Production,0.0
1695848.0,Andrew Peterson,Producer,Production,0.0
5192.0,Marco Kreuzpaintner,Director,Directing,2.0
5194.0,Daniel Gottschalk,Director of Photography,Camera,2.0
5195.0,Hansjörg Weißbrich,Editor,Editing,0.0
5881.0,Leonardo Heiblum,Music,Sound,2.0
5882.0,Jacobo Lieberman,Music,Sound,2.0
32640.0,Bernt Amadeus Capra,Set Designer,Art,2.0
36579.0,Rosilyn Heller,Producer,Production,0.0
1201863.0,Imre Kertész,Writer,Writing,0.0
72427.0,Alan Rudolph,Director,Directing,2.0
1384517.0,Kurt Vonnegut Jr.,Novel,Writing,0.0
130975.0,Jianquan Shi,Writer,Writing,0.0
130976.0,Jing Shang,Writer,Writing,0.0
63928.0,Brian King,Screenplay,Writing,0.0
63929.0,Shebnem Askin,Executive Producer,Production,0.0
63930.0,Paul Federbush,Producer,Production,0.0
63931.0,Wendy Grean,Producer,Production,1.0
63932.0,Bert Kish,Editor,Editing,0.0
64487.0,John Chong,Producer,Production,0.0
92015.0,Lu Chuan,Director,Directing,2.0
92016.0,Tong Liu,Original Music Composer,Sound,0.0
92017.0,Yu Cao,Director of Photography,Camera,0.0
92018.0,Yun Teng,Editor,Editing,0.0
1168129.0,Junichi Kajioka,Script Supervisor,Directing,2.0
1335456.0,Hong Qin,Producer,Production,0.0
1335457.0,Andy Zhang,Producer,Production,0.0
1335458.0,Li Zhou,Producer,Production,0.0
1410608.0,Yi Hao,Production Design,Art,0.0
1438306.0,Lijun Sun,Director,Directing,0.0
43659.0,Kôzô Shibasaki,Director of Photography,Camera,2.0
67078.0,Toshiaki Nakazawa,Producer,Production,0.0
115641.0,Ryuji Miyajima,Editor,Editing,0.0
135238.0,Kazuya Hamana,Executive Producer,Production,0.0
139090.0,Yoshinobu Nishizaki,Story,Writing,0.0
234646.0,Shimako Sato,Writer,Writing,0.0
552535.0,Anri Johjo,Production Design,Art,0.0
1537405.0,Naoki Satô,Original Music Composer,Sound,2.0
61850.0,Irina Kotcheva,Costume Supervisor,Costume & Make-Up,1.0
1189759.0,Mirza Davitaia,Producer,Production,0.0
1189760.0,George Lascu,Producer,Production,0.0
1189761.0,Sofia Kharebashvili,Costume Design,Costume & Make-Up,0.0
1189762.0,Elvis Davis,Costume Design,Costume & Make-Up,0.0
1206115.0,Guga Kotetishvili,Set Decoration,Art,0.0
1327180.0,Koba Nakopia,Producer,Production,0.0
1327181.0,Marc Greville-Masson,Production Design,Art,0.0
1327182.0,Annie Sperling,Art Direction,Art,0.0
1327183.0,Tea Telia,Art Direction,Art,0.0
41041.0,Christopher Smith,Director,Directing,2.0
41845.0,Jason Newmark,Producer,Production,2.0
41535.0,Stuart Gazzard,Editor,Editing,2.0
56020.0,Julie Baines,Producer,Production,1.0
61627.0,Melinda Doring,Production Design,Art,1.0
75101.0,Adele Fletcher,Dialogue Editor,Editing,0.0
75153.0,Clint Ingram,Special Effects Supervisor,Visual Effects,0.0
92736.0,Mark Gooder,Executive Producer,Production,2.0
126318.0,Robert Humphreys,Director of Photography,Camera,0.0
1155652.0,Tom Hoffie,Line Producer,Production,0.0
1157610.0,Jonathan Taylor,Associate Producer,Production,0.0
1157611.0,Stefanie Huie,Executive Producer,Production,0.0
1157612.0,Jason Rosamond,Executive Producer,Production,0.0
1238615.0,Paul Phillips,Stunt Coordinator,Crew,0.0
1340125.0,Richard Todman,Music Editor,Sound,0.0
1346939.0,Michael Feinberg,Supervising Dialogue Editor,Sound,0.0
1814936.0,Tracy Reeby,Key Makeup Artist,Costume & Make-Up,0.0
1814948.0,Giles Burgess,Visual Effects Editor,Crew,0.0
64468.0,Martin Wiley,Producer,Production,2.0
71716.0,Jan Glaser,Casting,Production,1.0
998473.0,Strathford Hamilton,Executive Producer,Production,2.0
1011452.0,Marcy Levitas Hamilton,Executive Producer,Production,0.0
1128550.0,Timothy Hines,Director,Directing,2.0
1132612.0,Susan Goforth,Producer,Production,1.0
1838599.0,Andrew Malcolm,Producer,Production,0.0
1838600.0,Jamie Hall,Music,Sound,0.0
1838602.0,Breezie Brooks,Costume Design,Costume & Make-Up,0.0
553211.0,Andrew Wallace,Co-Producer,Production,0.0
1131840.0,Phyllis Laing,Co-Producer,Production,1.0
1663896.0,Derrick Williams,Executive Producer,Production,0.0
143210.0,Noel Gallagher,Music,Sound,0.0
1319154.0,Sharon Gilham,Costume Supervisor,Costume & Make-Up,0.0
1319155.0,Julie Philpott,Art Direction,Art,0.0
1402091.0,Emma Pike,Production Coordinator,Production,0.0
1407676.0,Mary Haddow,Script Supervisor,Directing,0.0
1465063.0,Nevette Previd,Unit Publicist,Crew,0.0
1474352.0,Angad Paul,Executive Producer,Production,0.0
1474353.0,Sebastian Pearson,Still Photographer,Camera,0.0
1474354.0,Taha Ali Reza,Associate Producer,Production,0.0
1504366.0,Tom Delmar,Stunt Coordinator,Crew,0.0
1546161.0,Diane Greaves,Foley,Sound,0.0
1556947.0,Ken Lailey,Special Effects Supervisor,Visual Effects,0.0
1578871.0,Jake Marcuson,Loader,Crew,0.0
1719777.0,Dennis Wilson,Construction Coordinator,Art,0.0
1719786.0,Terry Williams,Grip,Camera,0.0
1719789.0,Bibs Ekkel,Additional Music,Crew,0.0
1719791.0,Robert Park,Carpenter,Crew,0.0
1719792.0,Fergus Cotter,Driver,Crew,0.0
1719794.0,Tom Pleydell-Pearce,Property Master,Crew,0.0
1719796.0,Mick Ward,Second Unit Cinematographer,Crew,0.0
1719798.0,Bill Hickey,Stand In,Crew,0.0
1719801.0,Simon Barker,Transportation Captain,Crew,0.0
1719824.0,Maurice Landsberger,Production Accountant,Production,0.0
1719825.0,Willi Geiger,Researcher,Production,0.0
1719826.0,Arthur Fenn,Boom Operator,Sound,0.0
1719827.0,Daniel L. Griffiths,Score Engineer,Crew,0.0
29700.0,David Winters,Director,Directing,2.0
45343.0,David A. Prior,Writer,Writing,0.0
56264.0,Peter Stein,Director of Photography,Camera,2.0
70129.0,Takao Saitô,Director of Photography,Camera,2.0
70130.0,Shôji Ueda,Director of Photography,Camera,0.0
71029.0,Shinichirô Ikebe,Original Music Composer,Sound,2.0
19952.0,Luc Montpellier,Director of Photography,Camera,0.0
37086.0,Sytze van der Laan,Producer,Production,0.0
47204.0,David Charap,Editor,Editing,0.0
53097.0,Antoine de Clermont-Tonnerre,Producer,Production,0.0
83224.0,Jamie Thraves,Director,Directing,0.0
1318447.0,Matthew Davies,Production Design,Art,2.0
103602.0,Mabel Cheung,Director,Directing,0.0
103603.0,Alex Law,Writer,Writing,0.0
997118.0,Wang Yu,Director of Photography,Camera,2.0
16155.0,Noel Regney,Original Music Composer,Sound,0.0
16159.0,Greg LaCava,Makeup Artist,Costume & Make-Up,2.0
16162.0,Bob MacDonald Jr.,Special Effects,Crew,0.0
16164.0,Rudy Doucette,Stunts,Crew,0.0
1345422.0,Michael Simkin,Producer,Production,0.0
1371033.0,John Phillips,Screenplay,Writing,0.0
1371034.0,Jason Barrett,Producer,Production,0.0
1371035.0,Bill Block,Producer,Production,0.0
1493964.0,Christie Wittenborn,Costume Design,Costume & Make-Up,1.0
3778.0,Carlo Ponti,Producer,Production,2.0
6791.0,Irene Howard,Casting,Production,0.0
14002.0,Boris Pasternak,Novel,Writing,0.0
14003.0,Arvid Griffen,Executive Producer,Production,0.0
14010.0,William Steinkamp,Sound Designer,Sound,0.0
27187.0,Grazia De Rossi,Hairstylist,Costume & Make-Up,0.0
30829.0,Mario Van Riel,Makeup Artist,Costume & Make-Up,0.0
34310.0,Leo Arnaud,Orchestrator,Sound,2.0
148872.0,Hugh Miller,Dialogue,Writing,0.0
1035872.0,José María Ochoa,Assistant Director,Directing,2.0
1560728.0,Anna Cristofani,Hairstylist,Costume & Make-Up,0.0
1597878.0,Robert Bain,Additional Soundtrack,Sound,0.0
1669756.0,Stanley Goldsmith,Production Manager,Production,0.0
8581.0,Bia Salgado,Costume Design,Costume & Make-Up,0.0
111100.0,Chico Accioly,Casting,Production,0.0
1313766.0,Felipe Braga,Additional Writing,Crew,0.0
1372464.0,Andy Mulligan,Novel,Writing,0.0
1426062.0,Pip Williams,Associate Producer,Production,0.0
1426063.0,Anna luiza Almeida,Casting,Production,0.0
1426066.0,Pedro Equi,Art Direction,Art,0.0
38700.0,Jason La Padura,Casting,Production,2.0
40254.0,Peter Barsocchini,Writer,Writing,2.0
132984.0,Keith Dorrington,Story,Writing,2.0
147490.0,Leslie Varrelman,Executive Producer,Production,0.0
895204.0,Lizzy Calhoun,Assistant Editor,Editing,1.0
1046757.0,Andrew Troy,Post-Production Manager,Crew,0.0
1460582.0,Woody Bell,Grip,Camera,0.0
61437.0,Trip Taylor,Executive Producer,Production,2.0
61443.0,Matt Probst,Editor,Editing,0.0
14089.0,Dale Launer,Screenplay,Writing,2.0
1322504.0,Carol Wood,Costume Design,Costume & Make-Up,0.0
1448828.0,Rando Schmook,Art Direction,Art,0.0
1284493.0,R.J. Cutler,Director,Directing,0.0
1406202.0,Gayle Forman,Executive Producer,Production,0.0
1514148.0,Tara Colledge,Hairstylist,Costume & Make-Up,0.0
1531832.0,Sean Gilhooly,Visual Effects Coordinator,Visual Effects,0.0
78967.0,Peter Carrodus,Editor,Editing,0.0
79116.0,Monica O'Brien,Costume Design,Costume & Make-Up,0.0
78217.0,Chad Law,Writer,Writing,2.0
78219.0,Evan Law,Writer,Writing,2.0
957786.0,Jon Dowding,Production Design,Art,2.0
1307805.0,Rowena Zande,Production Manager,Production,0.0
1325555.0,Bryce Jacobs,Original Music Composer,Sound,0.0
1325839.0,Brigitte Jean Allen,Writer,Writing,0.0
1325840.0,Paul O'Kane,Producer,Production,0.0
1325841.0,Tony O'Loughlan,Director of Photography,Camera,0.0
1325867.0,Jonathon Hannon,Art Direction,Art,0.0
1325868.0,Chrissy Feld,Set Decoration,Art,0.0
1395242.0,"Mark ""Tubby"" Taylor",Still Photographer,Camera,0.0
1427457.0,Anita Howell Lowe,Makeup Artist,Costume & Make-Up,0.0
1427461.0,Michael Newton,Sound Designer,Sound,0.0
1427462.0,Craig Butters,Sound Effects Editor,Sound,0.0
1427464.0,Stuart Welch,Sound Effects Editor,Sound,0.0
1427467.0,Ai Lene Chor,First Assistant Editor,Editing,0.0
1427468.0,Charles Boyle,Location Manager,Production,0.0
33486.0,Irby Smith,Producer,Production,0.0
30606.0,Dennis M. Hill,Editor,Editing,2.0
56829.0,Julie Bergman Sender,Co-Producer,Production,1.0
961149.0,Joanne Zaluski,Casting,Production,1.0
4757.0,Rupert Everett,Executive Producer,Production,2.0
17792.0,Alex Mackie,Editor,Editing,0.0
24206.0,Piers Ashworth,Screenplay,Writing,0.0
24208.0,Nick Moorcroft,Screenplay,Writing,2.0
53526.0,Amanda McArthur,Production Design,Art,1.0
68334.0,James Spring,Executive Producer,Production,0.0
1749202.0,Matthew Mizel,Associate Producer,Production,0.0
3284.0,Bruce Springsteen,Thanks,Crew,2.0
6574.0,Clancy Brown,Thanks,Crew,2.0
10298.0,Helen Prejean,Screenplay,Writing,1.0
17994.0,Dan Sable,Supervising Sound Editor,Sound,0.0
10917.0,Simon Abkarian,Thanks,Crew,2.0
91061.0,Lawrence Amanuel,Set Dressing Artist,Costume & Make-Up,0.0
94313.0,Suzanne Weinert,Thanks,Crew,0.0
126929.0,Jack Snyder,Thanks,Crew,0.0
1171522.0,Kim Marie Druce,Assistant Costume Designer,Costume & Make-Up,0.0
1276530.0,Malcolm Ritchie,Thanks,Crew,0.0
1287559.0,Mark Seldis,Associate Producer,Production,0.0
1441122.0,R.A. White,Associate Producer,Production,0.0
1445469.0,Aaron F. Quarles,Key Hair Stylist,Costume & Make-Up,0.0
1532409.0,Patrick Mullins,Music Editor,Sound,0.0
1773951.0,Christie Alexander,Art Department Coordinator,Art,0.0
1773953.0,Michael Curry Sr.,Construction Foreman,Art,0.0
1773954.0,Patrick McGuire,Leadman,Art,0.0
1773955.0,Patrick K. Coppinger,Painter,Art,0.0
1773956.0,David Spinozza,Additional Music,Crew,0.0
1773957.0,Brad 'Mo' Gremillion,Chef,Crew,0.0
1773958.0,Kayla Chaillot,Craft Service,Crew,0.0
1773959.0,Pete Aquino,Driver,Crew,0.0
1773960.0,Gary Chester,Mixing Engineer,Crew,0.0
1773961.0,Barry Gastelu,Production Intern,Crew,0.0
1773962.0,Thomas Wright,Property Master,Art,0.0
1773963.0,Lucian Baran,Scenic Artist,Crew,0.0
1773964.0,Greg Cattano,Security,Crew,0.0
1773965.0,Susie Blanchard,Set Medic,Crew,0.0
1773966.0,Scott August,Set Production Assistant,Crew,0.0
1773967.0,Scott Dior,Sound Recordist,Sound,0.0
1773968.0,John Dowdell,Telecine Colorist,Crew,0.0
1773969.0,Jerry Everett,Transportation Coordinator,Crew,0.0
1774044.0,Clare Larson,First Assistant Editor,Editing,0.0
1774047.0,Jonathan Graham,Rigging Grip,Lighting,0.0
1774049.0,Mindy Sheldon,Production Accountant,Production,0.0
1774052.0,Nancy Kriegel,Production Supervisor,Production,0.0
1774053.0,Yvette Nabel,Assistant Sound Editor,Sound,0.0
1774060.0,Morgan Miller,Set Dressing Production Assistant,Costume & Make-Up,0.0
1774061.0,Rashid Chinchanwala,Finance,Production,0.0
2146.0,Gregg Hoffman,Producer,Production,2.0
2149.0,David A. Armstrong,Cinematography,Crew,2.0
9582.0,John C. Howard,Editor,Editing,2.0
76156.0,Joel Chernoff,Producer,Production,0.0
156607.0,Alan Johnson,Producer,Production,0.0
60478.0,Warren Alan Young,Production Design,Art,2.0
74004.0,Sue Monk Kidd,Novel,Writing,0.0
91836.0,Dean Mumford,Stunt Coordinator,Crew,0.0
1536258.0,Thom Rainey,Script Supervisor,Directing,0.0
1536260.0,Tommy Ray Sullivan,Gaffer,Lighting,0.0
123694.0,Rob Pritts,Director,Directing,0.0
10628.0,Mark Billerman,Art Direction,Art,2.0
589948.0,Kristen Ross,Art Department Coordinator,Art,0.0
31631.0,Perry Bullington,Casting,Production,2.0
33144.0,Robert MacDonald,Casting,Production,0.0
52058.0,Michael Mulconery,First Assistant Editor,Editing,0.0
58705.0,Alain Jakubowicz,Editor,Editing,2.0
91099.0,Randy Vandegrift,Sound Effects Editor,Sound,0.0
99856.0,Steven Lambert,Stunt Coordinator,Crew,0.0
120176.0,Richard Blake,Original Story,Writing,2.0
577620.0,Jim Borgardt,Dialogue Editor,Sound,0.0
1270133.0,Ruth Schell,Dialogue Editor,Sound,0.0
1355370.0,Baird Bryant,Foley Editor,Sound,2.0
1397878.0,Dee Mansano,Key Makeup Artist,Costume & Make-Up,0.0
1404884.0,Amanda J. Flick,Sculptor,Art,0.0
1411687.0,Stanley B. Gill,Sound Recordist,Sound,0.0
1418827.0,Jack K. Tillar,Music Editor,Sound,0.0
1504123.0,Eddy Donno,Stunt Coordinator,Crew,2.0
1560676.0,Eric H. Lasher,Still Photographer,Camera,0.0
1569468.0,Allen Alsobrook,Location Manager,Production,0.0
1594801.0,Vered Hochman,Makeup Artist,Costume & Make-Up,0.0
1640351.0,Paula Erickson,Music Supervisor,Sound,0.0
1681476.0,Roger Sassen,Gaffer,Lighting,0.0
1766421.0,Kyle Seidenbaum,Title Designer,Art,0.0
1827128.0,Marion Cronin,Script Supervisor,Directing,0.0
1888926.0,Lisa Schulze,Makeup Artist,Costume & Make-Up,0.0
1888928.0,Scott Ambrose,Leadman,Art,0.0
1888929.0,Jeff Christenson,Construction Coordinator,Art,0.0
1888930.0,Ken Howland,Carpenter,Crew,0.0
1888931.0,John Huttman,Leadman,Art,0.0
1888934.0,Ed Mabe,Lead Painter,Art,0.0
1888936.0,Leonard Ryn,Sculptor,Art,0.0
1888937.0,Mark Eiges,Foley Editor,Sound,0.0
1888940.0,Peter Foster,ADR Editor,Sound,0.0
1888941.0,Victor Grodecki,Dialogue Editor,Sound,0.0
1888946.0,Julie Hall,Sound Effects Editor,Sound,0.0
1888947.0,Trevor Keates,Sound Effects Editor,Sound,0.0
1888950.0,Gilberto Costa Nunes,Sound Effects Editor,Sound,0.0
1888953.0,Richard Villa,Foley Editor,Sound,0.0
1888954.0,Hans Metz,Special Effects Supervisor,Visual Effects,0.0
1888955.0,Jim Bogard,Rigging Gaffer,Lighting,0.0
1888956.0,Bob Decker,Dolly Grip,Camera,0.0
1888957.0,Rory Flynn,Still Photographer,Camera,0.0
1888958.0,Robert Krebsbach,Best Boy Electrician,Lighting,0.0
1888959.0,J. Michael Popovich,Key Grip,Camera,0.0
1888960.0,Larry Sweet,Dolly Grip,Camera,0.0
1888961.0,Louis Valadez,Costume Supervisor,Costume & Make-Up,0.0
1888962.0,Kobi Dagan,First Assistant Editor,Editing,0.0
51675.0,Finola Dwyer,Producer,Production,1.0
69374.0,Pierre Even,Co-Producer,Production,0.0
77269.0,John Crowley,Director,Directing,2.0
109981.0,Susan Mullen,Co-Producer,Production,0.0
1125551.0,Justin Lanchbury,Digital Intermediate,Editing,0.0
1138934.0,Marie-Claude Poulin,Co-Producer,Production,0.0
1192791.0,Nicole Hilaréguy,Line Producer,Production,0.0
1194075.0,Pierre L'Heureux,Special Effects,Crew,0.0
1279526.0,Tania Bijlani,Production Design,Art,0.0
1327213.0,Michelle Côté,Key Hair Stylist,Costume & Make-Up,0.0
1327223.0,Marlène Rouleau,Makeup Artist,Costume & Make-Up,0.0
1339949.0,Ivy Ermert,Makeup Department Head,Costume & Make-Up,0.0
1353255.0,Jake Roberts,Editor,Editing,2.0
1407847.0,Lorraine Glynn,Hair Department Head,Costume & Make-Up,0.0
1411235.0,Andy Clarke,Visual Effects Supervisor,Visual Effects,0.0
1413858.0,Jonathan Rutter,Unit Publicist,Crew,0.0
1427834.0,Mark Heslop,Sound Effects Editor,Sound,2.0
1484249.0,Colm Tóibín,Novel,Writing,0.0
1510251.0,Gary Brown,VFX Supervisor,Visual Effects,0.0
1516459.0,Christopher Fulton,Hair Department Head,Costume & Make-Up,0.0
1531843.0,Thorsten Schumacher,Executive Producer,Production,0.0
1544665.0,Polly Duval,Post Production Supervisor,Crew,1.0
1577998.0,Christine Fitzgerald,Assistant Art Director,Art,0.0
1578000.0,Gillian Mackie,Visual Effects Coordinator,Visual Effects,0.0
1578001.0,Ciara Gillan,Visual Effects Producer,Visual Effects,0.0
1578002.0,Nicolas Marion,First Assistant Camera,Camera,0.0
1578003.0,James McGuire,Gaffer,Lighting,0.0
1578004.0,Daniel Bishop,Steadicam Operator,Camera,0.0
1578006.0,Ellen Crawshaw,Assistant Costume Designer,Costume & Make-Up,0.0
1578007.0,Vanessa Porter,Assistant Costume Designer,Costume & Make-Up,0.0
1578009.0,Ian Morgan,Dialogue Editor,Editing,0.0
1578011.0,Lea Morement,First Assistant Editor,Editing,0.0
29869.0,Alan Boyle,Makeup Artist,Costume & Make-Up,0.0
420075.0,Ulla-Britt Söderlund,Costume Design,Costume & Make-Up,0.0
82221.0,Brendan Malloy,Director,Directing,2.0
82222.0,Emmett Malloy,Director,Directing,2.0
