id,movieName,releaseDate,budget,revenue,runtime,avg_votes,homepageURL
46738,Incendies,2010-09-04,6800000,7103838,130.0,7.9,http://www.sonyclassics.com/incendies/
38970,"Remember Me, My Love",2003-02-11,0,0,125.0,5.8,
41009,Perrier’s Bounty,2009-09-11,0,0,88.0,5.1,http://www.perriersbounty.ie/
7347,Elite Squad,2007-10-12,4000000,0,115.0,7.8,http://www.tropadeeliteofilme.com.br/
250546,Annabelle,2014-10-02,6500000,255273813,99.0,5.6,http://annabellemovie.com/
38415,Bran Nue Dae,2009-08-09,7,7,82.0,5.2,
650,Boyz n the Hood,1991-07-12,6500000,57504069,112.0,7.4,
16620,La Bamba,1987-07-24,6500000,54215416,108.0,6.8,
25113,The Four Seasons,1981-05-22,0,0,107.0,6.3,
11033,Dressed to Kill,1980-06-25,6500000,31899000,105.0,6.8,
34723,The Adventures of Huck Finn,1993-04-02,6500000,0,108.0,6.2,
9430,Go,1999-04-09,6500000,28451622,98.0,7.0,
8998,Friends with Money,2006-09-07,6500000,13368437,88.0,5.1,
10514,The Andromeda Strain,1971-03-12,6500000,12376563,131.0,7.0,
10496,Bats,1999-10-22,0,10,91.0,4.1,
1591,Nowhere in Africa,2001-12-11,0,0,140.0,7.0,
76025,Shame,2011-10-02,6500000,17693675,100.0,7.0,http://www.foxsearchlight.com/shame/
4836,Layer Cake,2004-09-30,6500000,11850214,105.0,7.0,http://www.sonypictures.co.uk/homevideo/layercake/index.html
14631,The Work and the Glory II: American Zion,2005-10-21,6500000,2025032,100.0,8.0,http://www.workandtheglory.com/
87499,The East,2013-05-31,6500000,2401510,116.0,6.5,http://www.theeastmovie.com/
18923,A Home at the End of the World,2004-07-23,6500000,1548955,96.0,6.8,
26665,Aberdeen,2000-07-05,0,0,113.0,7.0,
28089,The Messenger,2009-11-13,6500000,1521261,113.0,7.1,http://www.themessengermovie.com/
62255,Tracker,2010-05-20,6500000,0,102.0,6.0,http://www.trackerthemovie.com/
5708,Control,2007-09-26,0,8159508,121.0,7.5,http://www.controlthemovie.com
218,The Terminator,1984-10-26,6400000,78371200,108.0,7.3,http://www.mgm.com/#/our-titles/1970/The-Terminator/
338,"Good bye, Lenin!",2003-02-09,4800000,79384880,121.0,7.4,http://www.good-bye-lenin.de/index2.php
21641,The Damned United,2009-03-27,10000000,0,97.0,7.2,
10925,The Return of the Living Dead,1985-05-15,4000000,14237000,91.0,7.3,
2293,Mallrats,1995-10-20,6000000,2122561,94.0,6.8,
621,Grease,1978-07-07,6000000,181813770,110.0,7.2,
792,Platoon,1986-12-18,6000000,138530565,120.0,7.5,
1777,Fahrenheit 9/11,2004-06-25,6000000,119114517,122.0,6.8,
642,Butch Cassidy and the Sundance Kid,1969-09-23,6000000,102308889,110.0,7.4,
433,Mary Poppins,1964-08-27,6000000,102272727,139.0,7.4,
16619,Ordinary People,1980-09-19,6000000,0,124.0,7.4,
1725,West Side Story,1961-10-18,6000000,43656822,152.0,7.0,
11977,Caddyshack,1980-07-25,6000000,39846344,98.0,6.6,
20322,The Brothers,2001-03-23,0,0,106.0,6.5,
16158,The Wood,1999-07-16,6000000,25059640,106.0,7.1,
629,The Usual Suspects,1995-07-19,6000000,23341568,106.0,8.1,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects
10160,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,8000000,22168359,89.0,5.5,
11452,National Lampoon’s Van Wilder,2002-03-29,5000000,38275483,92.0,5.9,
12163,The Wrestler,2008-09-07,6000000,44703995,109.0,7.3,http://www.thewrestlermovie.com/
32275,Duel in the Sun,1946-12-31,6000000,20400000,144.0,6.2,
13785,Best in Show,2000-09-19,0,0,90.0,6.7,
1103,Escape from New York,1981-05-22,6000000,50244700,99.0,6.9,http://www.theofficialjohncarpenter.com/escape-from-new-york/
36739,School Daze,1988-02-12,0,0,121.0,6.2,
14144,Daddy Day Camp,2007-08-08,6000000,18197398,89.0,4.4,http://www.sonypictures.com/movies/daddydaycamp/site/
10622,Mr. Nice Guy,1997-01-31,12716953,18814720,113.0,6.3,
13370,A Mighty Wind,2003-04-16,6000000,18750246,91.0,6.6,
11191,Mystic Pizza,1988-10-13,0,0,104.0,5.9,
10215,Sliding Doors,1998-04-23,6000000,58000000,99.0,6.5,
25066,Tales from the Hood,1995-05-24,6000000,12000000,98.0,5.4,
1523,The Last King of Scotland,2006-09-01,6000000,48027970,121.0,7.4,
11361,Halloween 5: The Revenge of Michael Myers,1989-10-12,5000000,11642254,96.0,5.2,
92591,Bernie,2012-04-27,5000000,9206470,100.0,6.5,
57612,Dolphins and Whales: Tribes of the Ocean,2008-02-15,6000000,7518876,42.0,8.0,
12509,Pollock,2000-09-06,0,0,122.0,6.6,
15256,200 Cigarettes,1999-02-26,6000000,6852450,101.0,6.1,
83686,The Words,2012-09-07,6000000,13231461,96.0,6.4,http://www.thewordsmovie.com/
80304,Casa De Mi Padre,2012-03-15,0,0,84.0,5.5,http://www.casademipadremovie.com/
28053,City Island,2009-03-06,6000000,6670712,104.0,6.9,
67913,The Guard,2011-07-07,6000000,19560274,96.0,6.8,http://www.sonyclassics.com/theguard
13991,College,2008-08-28,7000000,6230276,94.0,4.8,http://college-themovie.com/
1443,The Virgin Suicides,1999-04-21,6000000,10409377,97.0,7.1,http://www.paramountvantage.com/virginsuicides/html_3/
8545,Little Voice,1998-11-05,0,0,97.0,6.6,
19556,Miss March,2009-03-13,0,0,89.0,5.4,
231576,Wish I Was Here,2014-01-18,5500000,5483299,120.0,6.4,
16172,Simply Irresistible,1999-02-05,6000000,4398989,95.0,5.5,
13403,Hedwig and the Angry Inch,2001-07-20,0,0,95.0,7.4,
15797,Only the Strong,1993-08-27,6000000,3283371,99.0,6.9,
347764,Goddess of Love,2015-08-31,0,0,96.0,6.2,http://www.goddessoflovemovie.com/
13537,Shattered Glass,2003-11-14,6000000,2944752,94.0,6.6,
20794,Novocaine,2001-11-23,6000000,2025238,95.0,6.0,http://www.novocaineonline.com/
31064,The Business of Strangers,2001-01-19,0,0,84.0,5.7,
576,The Wild Bunch,1969-06-17,6244087,638641,145.0,7.6,
13990,The Wackness,2008-07-03,6000000,2899975,99.0,6.2,http://www.sonyclassics.com/thewackness/
11583,The First Great Train Robbery,1979-01-25,6000000,0,110.0,6.6,
18602,Morvern Callar,2002-01-01,0,0,97.0,7.2,
27549,Beastmaster 2: Through the Portal of Time,1991-06-08,6000000,869325,107.0,4.6,
59728,The 5th Quarter,2011-03-25,6000000,399611,97.0,4.7,http://the5thquartermovie.com/
10930,The Flower of Evil,2003-02-09,0,0,104.0,5.7,
32395,The Greatest,2009-01-17,6000000,0,99.0,6.2,
58882,Snow Flower and the Secret Fan,2011-07-15,134005,1332231,104.0,5.3,http://www.foxsearchlight.com/snowflowerandthesecretfan/
7547,Come Early Morning,2006-01-10,6000000,0,97.0,5.9,
35944,Lucky Break,2001-08-24,0,0,107.0,6.5,
42222,Julia,1977-10-02,0,0,117.0,6.3,
13827,"Surfer, Dude",2008-09-05,6000000,69497,85.0,4.7,http://www.surferdudethemovie.com/
44260,Lake of Fire,2006-09-09,0,25,152.0,8.0,
9282,11:14,2003-05-16,6000000,0,86.0,6.8,
38940,Men of War,1994-09-04,0,0,103.0,5.4,
35689,Don McKay,2009-04-24,0,0,87.0,5.4,
97614,Deadfall,2012-11-08,12000000,66351,95.0,5.6,http://www.magpictures.com/deadfall/
37206,A Shine of Rainbows,2009-10-01,6000000,0,101.0,6.3,
58626,The Hit List,2011-04-02,6000000,0,90.0,5.2,
183894,Emma,2009-10-11,0,0,240.0,7.6,
837,Videodrome,1983-02-04,5952000,2120439,87.0,7.1,
1555,The Spanish Apartment,2002-05-17,5300000,3897799,122.0,7.0,
244783,Song One,2014-01-20,6000000,32251,86.0,5.5,http://songonemovie.tumblr.com/
16564,Winter in Wartime,2008-11-17,4000000,530048,103.0,6.8,http://www.sonyclassics.com/winterinwartime/
168027,Freaky Deaky,2012-04-22,0,0,90.0,4.9,
3482,The Train,1964-09-21,5800000,6800000,133.0,7.2,
135595,Trade Of Innocents,2012-09-27,0,0,91.0,5.5,http://www.tradeofinnocentsthemovie.com/
8982,The Protector,2005-08-11,6000000,27165581,108.0,6.8,
89861,Stiff Upper Lips,1998-06-12,0,0,99.0,10.0,
455,Bend It Like Beckham,2002-04-11,3500159,76578641,112.0,6.2,http://www2.foxsearchlight.com/benditlikebeckham/
57022,Sunshine State,2002-06-21,0,0,141.0,6.0,
14351,Crossover,2006-09-01,5800000,7000000,95.0,4.2,http://www.sonypictures.com/movies/crossover/
147767,Khiladi 786,2012-12-07,0,126,139.0,4.7,
10664,[REC]²,2009-09-15,5600000,18469680,85.0,6.4,http://www.rec2themovie.com/
55567,Standing Ovation,2010-07-16,0,531826,105.0,3.9,http://standingovationmovie.com
9277,The Sting,1973-12-25,5500000,159616327,129.0,7.9,
9443,Chariots of Fire,1981-05-15,5500000,58972904,123.0,6.8,
16186,Diary of a Mad Black Woman,2005-02-25,0,0,116.0,6.4,
7863,Shine,1996-01-21,0,0,105.0,7.3,
138697,Don Jon,2013-07-26,6000000,0,90.0,5.9,
11901,High Plains Drifter,1973-04-19,5500000,15700000,105.0,7.4,
1548,Ghost World,2001-07-20,7000000,0,111.0,7.1,
11889,Iris,2001-12-14,0,0,91.0,6.2,
33155,Galaxina,1980-06-06,5500000,4865000,95.0,3.3,http://www.crownintlpictures.com/dgtitles.html
5528,The Chorus,2004-03-17,0,0,96.0,7.5,http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498
321,Mambo Italiano,2003-06-06,4361898,3031801,92.0,5.6,http://mamboitaliano.ca/
4997,Wonderland,2003-10-23,5000000,2466444,104.0,6.2,
925,Do the Right Thing,1989-06-30,6500000,37295445,120.0,7.6,
27451,Harvard Man,2001-01-01,0,0,99.0,4.8,
73532,Le Havre,2011-05-17,3850000,0,93.0,6.8,http://janusfilms.com/lehavre/
979,Irreversible,2002-05-22,0,792,97.0,7.1,
193722,R100,2013-10-05,5500000,0,100.0,5.4,http://www.r-100.com/
7913,Rang De Basanti,2006-01-26,2200000,11502151,157.0,7.2,
253253,Animals,2014-05-15,0,0,90.0,6.2,
51995,Salvation Boulevard,2011-07-15,8000000,0,96.0,5.6,http://www.ifcfilms.com/uncategorized/salvation-boulevard
13173,The Ten,2007-08-03,0,0,96.0,4.9,
22908,A Room for Romeo Brass,1999-08-23,0,0,90.0,7.3,
70670,Headhunters,2011-08-04,0,15699707,100.0,7.1,
84204,Grabbers,2012-08-10,0,0,94.0,6.0,http://grabbers.ie/
25248,Saint Ralph,2004-09-11,0,0,95.0,7.3,
230266,Miss Julie,2014-09-07,5500000,5000000,120.0,5.9,
16633,Somewhere in Time,1980-10-02,5100000,0,103.0,7.2,
63006,Dum Maaro Dum,2011-04-22,0,0,130.0,5.4,http://www.dummaarodum.com/
91586,Insidious: Chapter 2,2013-09-12,5000000,0,106.0,6.5,http://www.insidiousch2.com/
215,Saw II,2005-10-28,4000000,152925093,92.0,6.3,
333371,10 Cloverfield Lane,2016-03-10,15000000,108286421,103.0,6.8,http://www.10cloverfieldlane.com/
9012,Jackass: The Movie,2002-10-21,5000000,64282312,87.0,6.1,
345911,Lights Out,2016-07-21,4900000,44107032,81.0,6.3,http://www.lightsoutmovie.com/
72571,Paranormal Activity 3,2011-10-19,5000000,205703818,83.0,5.9,http://www.paranormalmovie.com/
242512,Ouija,2014-10-24,5000000,103590271,89.0,4.9,
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,5000000,44793222,96.0,6.5,
211954,Instructions Not Included,2013-07-20,5500000,99067206,115.0,7.5,
82990,Paranormal Activity 4,2012-10-17,5000000,142817992,95.0,5.2,
29912,The Robe,1953-09-16,4100000,36000000,135.0,6.4,
11843,The Return of the Pink Panther,1975-05-21,5000000,41833347,113.0,6.7,
11284,Freddy's Dead: The Final Nightmare,1991-09-05,11000000,34872033,89.0,5.1,
504,Monster,2003-11-16,8000000,60378584,110.0,7.0,
173,"20,000 Leagues Under the Sea",1954-12-23,5000000,28200000,127.0,6.8,
227348,Paranormal Activity: The Marked Ones,2014-01-01,5000000,86362372,84.0,5.2,
1955,The Elephant Man,1980-10-02,5000000,26010864,124.0,7.9,
152532,Dallas Buyers Club,2013-09-07,5000000,55198285,117.0,7.9,
243940,The Lazarus Effect,2015-01-29,3300000,64110728,83.0,5.1,https://www.facebook.com/thelazaruseffect
77,Memento,2000-10-11,9000000,39723096,113.0,8.1,http://www.otnemem.com/
157547,Oculus,2013-09-08,5000000,44030246,104.0,6.3,
2295,Clerks II,2006-05-25,5000000,26888376,97.0,6.9,
71,Billy Elliot,2000-05-18,5000000,110000000,110.0,7.4,
147773,The Way Way Back,2013-06-06,4600000,23198652,103.0,7.1,
16096,House Party 2,1991-10-23,0,0,94.0,4.7,
24266,The Man from Snowy River,1982-03-02,3500000,20659423,104.0,6.8,
16508,Doug's 1st Movie,1999-03-26,0,0,77.0,5.4,
2895,The Apostle,1997-10-09,5000000,0,134.0,6.1,
15660,Mommie Dearest,1981-09-18,0,0,129.0,6.5,
59968,Our Idiot Brother,2011-08-26,10000000,17273593,90.0,5.9,http://www.ouridiotbrother.com/
323677,Race,2016-02-19,5000000,24804129,134.0,7.1,
19848,The Players Club,1998-04-08,0,0,104.0,6.4,
256274,"As Above, So Below",2014-08-14,5000000,40100000,93.0,6.1,http://www.asabovesobelowmovie.com/
235271,Addicted,2014-10-10,0,0,105.0,5.4,
45153,Eve's Bayou,1997-09-07,0,0,109.0,6.1,
284293,Still Alice,2014-12-05,5000000,43884652,99.0,7.5,
24973,The Egyptian,1954-08-25,5000000,15000000,139.0,6.0,
21610,Nighthawks,1981-03-17,5000000,19905359,99.0,6.4,
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,5000000,14000000,100.0,4.8,
8346,My Big Fat Greek Wedding,2002-02-22,5000000,368744044,95.0,6.2,
122081,Spring Breakers,2013-01-24,5000000,31724284,94.0,5.0,http://www.springbreakersmovie.com/
10987,Halloween: The Curse of Michael Myers,1995-09-29,5000000,15116634,88.0,5.0,
1391,Y Tu Mamá También,2001-06-08,5000000,33616692,106.0,7.3,
747,Shaun of the Dead,2004-04-09,4000000,30039392,99.0,7.5,
14745,The Haunting of Molly Hartley,2008-10-31,0,0,82.0,4.3,http://www.mylifetime.com/movies/the-haunting-of-molly-hartley
26748,Lone Star,1996-06-21,5000000,13269963,135.0,6.9,
11357,Halloween 4: The Return of Michael Myers,1988-10-21,5000000,17768757,88.0,5.9,
24913,April Fool's Day,1986-03-27,5000000,0,89.0,5.8,
13776,Diner,1982-04-02,0,0,110.0,6.9,
14854,Lone Wolf McQuade,1983-04-14,5000000,12232628,107.0,5.5,
50357,Apollo 18,2011-07-20,5000000,25562924,86.0,5.0,http://apollo18movie.net/
13090,Sunshine Cleaning,2008-01-18,5000000,16174377,102.0,6.5,http://www.sunshinecleaning-themovie.com
192141,No Escape,2015-08-26,5000000,54418872,103.0,6.7,
16441,The Beastmaster,1982-08-20,0,14056528,118.0,6.0,
29996,Solomon and Sheba,1959-12-25,5000000,12200000,139.0,5.4,
351819,Fifty Shades of Black,2016-01-28,20000000,21164799,92.0,4.3,http://50shadesofblackmovie.com/
14834,Not Easily Broken,2009-01-09,0,0,99.0,6.3,http://www.sonypictures.com/movies/noteasilybroken/site/
22649,A Farewell to Arms,1932-12-08,4,25,89.0,6.2,
378200,The Perfect Match,2016-03-11,0,0,96.0,5.2,
20455,Digimon: The Movie,2000-03-17,5500000,0,82.0,6.2,
13193,Saved!,2004-01-21,0,0,92.0,6.3,http://www.savedmovie.com/
11042,The Barbarian Invasions,2003-05-21,8000000,3432342,99.0,6.7,
10786,Robin and Marian,1976-03-11,0,0,106.0,6.6,
12484,The Forsaken,2001-04-27,5000000,0,90.0,4.9,
17339,Force 10 from Navarone,1978-11-01,5000000,7230000,118.0,6.4,
11959,UHF,1989-07-21,5000000,0,97.0,6.7,
9900,Grandma's Boy,2006-01-06,0,6538177,94.0,6.6,
14662,Slums of Beverly Hills,1998-08-14,5000000,0,91.0,6.5,
335,Once Upon a Time in the West,1968-12-21,5000000,5321508,175.0,8.1,
15745,Made,2001-07-13,5000000,5476060,94.0,6.3,
17431,Moon,2009-06-12,5000000,9760104,97.0,7.6,http://www.sonyclassics.com/moon/
21014,Keeping Up with the Steins,2006-05-12,0,0,90.0,5.2,
78394,Sea Rex 3D: Journey to a Prehistoric World,2010-05-14,5000000,4074023,41.0,5.9,
10217,The Sweet Hereafter,1997-05-14,5000000,3263585,112.0,6.8,
46332,Of Gods and Men,2010-05-18,4000000,41424067,120.0,6.5,http://www.sonyclassics.com/ofgodsandmen/
13996,Bottle Shock,2008-08-06,5000000,4040588,110.0,6.6,http://www.bottleshockthemovie.com/
3028,Jekyll and Hyde ... Together Again,1982-11-10,0,0,87.0,4.6,
1024,Heavenly Creatures,1994-09-02,5000000,3049135,99.0,7.0,http://www.miramax.com/movie/heavenly-creatures
343795,90 Minutes in Heaven,2015-09-11,5000000,4842699,121.0,5.4,
45658,Everything Must Go,2010-10-15,5000000,2614773,97.0,6.0,http://www.everythingmustgo-themovie.com
16148,Zero Effect,1998-01-30,5000000,1980338,116.0,6.0,
4553,The Machinist,2004-02-09,5000000,8203235,101.0,7.3,
36351,Light Sleeper,1992-08-21,5000000,0,103.0,5.7,
245916,Kill the Messenger,2014-10-09,5000000,2450846,112.0,6.6,
27585,Rabbit Hole,2010-12-16,5000000,5129058,91.0,6.9,http://www.rabbitholefilm.com/
1415,Party Monster,2003-09-05,5000000,742898,98.0,5.9,
313922,Green Room,2016-04-15,5000000,3220371,95.0,6.7,http://greenroom-movie.com/
14474,The Oh in Ohio,2006-03-30,5000000,0,88.0,5.8,
199933,Atlas Shrugged Part III: Who is John Galt?,2014-09-12,5000000,846704,99.0,3.9,http://www.atlasshruggedmovie.com/
13685,Bottle Rocket,1996-02-21,7000000,560069,91.0,6.8,
8744,Albino Alligator,1996-09-09,6000000,0,97.0,5.6,
38428,"Gandhi, My Father",2007-08-03,0,0,136.0,6.0,http://gandhimyfather.erosentertainment.com/
8847,Standard Operating Procedure,2008-02-12,0,0,117.0,6.6,http://www.sonyclassics.com/standardoperatingprocedure/
39269,Out of the Blue,1980-05-01,0,0,94.0,6.5,
46838,Tucker and Dale vs Evil,2010-01-22,5000000,5476793,89.0,7.3,
51384,"Lovely, Still",2008-01-01,0,0,92.0,6.2,
56930,Tycoon,1947-12-27,0,0,128.0,6.6,
41730,Desert Blue,1999-06-06,0,0,90.0,5.5,
18442,Decoys,2004-02-27,5000000,0,95.0,4.7,
298312,The Visit,2015-09-10,5000000,98450062,94.0,6.0,http://www.stayinyourroom.com/
11600,Redacted,2007-01-01,5000000,782102,90.0,6.2,
71547,Fascination,2004-10-13,0,0,95.0,3.8,
57876,Area 51,2015-05-15,5000000,0,91.0,4.2,
77495,Sleep Tight,2011-10-14,5000000,0,107.0,7.0,http://www.mientrasduermeslapelicula.com/
13849,The Cottage,2008-02-07,0,0,92.0,6.3,
14849,Dead Like Me: Life After Death,2009-02-17,0,0,87.0,5.8,
12486,Farce of the Penguins,2006-12-01,0,0,80.0,3.2,
19615,Flying By,2009-01-01,0,0,95.0,7.0,
244403,Rudderless,2014-10-17,5000000,0,105.0,7.4,
292481,Henry & Me,2014-08-18,5000000,0,67.0,3.0,
340816,Christmas Eve,2015-12-04,0,0,95.0,6.1,http://www.thestuckmovie.com/#menu
78814,We Have Your Husband,2011-11-12,0,0,89.0,5.0,
297596,Dying of the Light,2014-12-04,15000000,0,94.0,4.5,
299552,Born Of War,2013-12-05,0,0,109.0,4.1,
11935,Capricorn One,1977-12-10,5000000,0,123.0,6.4,
113406,Should've Been Romeo,2012-04-28,0,0,0.0,0.0,http://www.romeothemovie.com/
447027,Running Forever,2015-10-27,0,0,88.0,0.0,
290825,Yoga Hosers,2016-07-08,5000000,0,88.0,4.7,http://www.yogahosers.com/
361159,Navy Seals vs. Zombies,2015-10-08,0,0,97.0,3.5,
12555,I Served the King of England,2006-12-19,0,0,120.0,7.0,http://www.anglickykral.cz/
31175,Soul Kitchen,2009-09-09,5000000,17872796,99.0,7.1,http://www.soul-kitchen-film.com/?l=en
12498,Sling Blade,1996-08-30,1000000,24475416,135.0,7.4,
77949,The Awakening,2011-08-17,4798235,209696,107.0,6.3,
1690,Hostel,2005-01-06,4800000,80578934,94.0,5.7,http://www.hostelfilm.com/
8435,A Cock and Bull Story,2005-07-17,0,0,94.0,6.2,http://www.tristramshandymovie.com/
64720,Take Shelter,2011-11-25,5000000,3099314,120.0,7.1,http://www.sonyclassics.com/takeshelter/
49365,Lady in White,1988-04-22,0,0,112.0,6.3,
11404,Driving Lessons,2006-04-30,0,0,98.0,6.3,
300706,Let's Kill Ward's Wife,2014-12-23,5000000,0,81.0,5.5,
16337,The Texas Chainsaw Massacre 2,1986-08-22,4700000,8025872,101.0,5.9,
11577,Pat Garrett & Billy the Kid,1973-05-23,4638783,11000000,106.0,7.2,
77987,Only God Forgives,2013-05-30,4800000,10337387,90.0,5.6,
40185,Camping Sauvage,2005-10-13,0,0,80.0,4.8,
68202,Without Men,2011-06-29,4,0,83.0,4.6,
8981,Dear Frankie,2004-05-18,0,0,105.0,7.0,
10914,All Hat,2007-09-11,0,0,89.0,1.0,http://allhatthemovie.com/
50848,The Names of Love,2010-11-24,4600000,0,100.0,7.3,http://www.namesoflovemovie.com/
166624,Treading Water,2013-09-13,4700000,0,92.0,5.6,
10822,Savage Grace,2007-05-18,4600000,0,97.0,5.7,
10844,Out of the Blue,2006-10-12,0,0,103.0,5.9,
9336,Police Academy,1984-03-22,4500000,146198896,96.0,6.5,
5689,The Blue Lagoon,1980-07-05,4500000,58853106,104.0,5.8,
712,Four Weddings and a Funeral,1994-03-09,6000000,254700832,117.0,6.6,http://workingtitlefilms.com/film.php?filmID=59
13342,Fast Times at Ridgemont High,1982-08-13,4500000,27092880,90.0,7.0,
10339,Moby Dick,1956-06-27,4500000,10400000,116.0,6.9,
1429,25th Hour,2002-12-16,15000000,13060843,135.0,7.2,
9303,Bound,1996-09-13,4500000,7011317,108.0,6.9,
641,Requiem for a Dream,2000-10-27,4500000,7390108,102.0,7.9,http://www.requiemforadream.com/
27686,State Fair,1945-08-29,0,0,96.0,6.2,
65749,Tango,1998-02-12,0,0,115.0,6.8,
6106,Salvador,1986-04-23,4500000,0,123.0,7.0,
252680,Moms' Night Out,2014-03-25,5000000,10429707,98.0,5.5,http://www.momsnightoutmovie.com/
141,Donnie Darko,2001-01-18,6000000,1270522,113.0,7.7,
66607,Saving Private Perez,2011-03-18,0,0,105.0,6.1,http://www.privateperez.com/
17139,Character,1997-04-17,4500000,0,122.0,7.7,
12079,Spun,2002-06-01,2000000,0,101.0,6.6,
39800,Life During Wartime,2009-10-10,4500000,744816,97.0,6.3,http://www.ifcfilms.com/films/life-during-wartime-2
4550,Sympathy for Lady Vengeance,2005-07-29,0,23803308,115.0,7.4,http://www.lady-vengeance.de/
62116,Mozart's Sister,2010-06-09,0,0,120.0,6.2,
9991,Mean Machine,2001-12-26,0,0,99.0,6.0,
13807,Exiled,2006-09-06,4500000,0,110.0,7.0,
68818,Blackthorn,2011-08-31,0,623528,98.0,6.6,http://www.blackthornmovie.com/
12093,Lilya 4-ever,2002-08-23,0,0,109.0,7.7,
36419,After.Life,2010-04-09,4500000,3606395,104.0,5.4,http://www.afterlifethefilm.com/
281730,Fugly,2014-06-13,0,0,134.0,5.3,
510,One Flew Over the Cuckoo's Nest,1975-11-18,3000000,108981275,133.0,8.2,
362105,R.L. Stine's Monsterville: The Cabinet of Souls,2015-09-29,4400000,0,85.0,6.9,
10970,Silent Movie,1976-06-17,0,0,86.0,6.7,
375290,Airlift,2016-01-22,4500000,32000000,126.0,7.3,
17663,Anne of Green Gables,1985-12-01,0,0,199.0,8.2,http://www.anneofgreengables.com/
270938,Falcon Rising,2014-09-05,0,0,103.0,5.5,
116613,The Sweeney,2012-09-11,3730500,6294161,112.0,5.7,
11826,Sexy Beast,2000-09-13,5000000,0,89.0,7.0,
29920,Easy Money,2010-01-15,0,0,124.0,6.5,http://www.filmensnabbacash.se/
1088,Whale Rider,2003-01-30,8000000,41400000,101.0,7.1,http://www.whaleriderthemovie.com/
26379,Paa,2009-12-04,3250000,0,133.0,6.6,http://www.paathefilm.com/
34069,Cargo,2009-09-24,0,0,120.0,5.9,http://www.cargoderfilm.ch http://cargothemovie.com
10947,High School Musical,2006-01-20,4200000,0,98.0,6.1,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html
47452,Love and Death on Long Island,1997-01-01,0,0,93.0,6.9,
3040,Night Watch,2004-06-27,4200000,32000000,114.0,6.3,
11386,The Crying Game,1992-09-02,3705538,62548947,112.0,6.9,http://www.miramax.com/movie/the-crying-game/
10246,Porky's,1981-11-13,4000000,125728258,94.0,6.1,
29426,Survival of the Dead,2010-05-06,4000000,0,90.0,4.6,http://magnetreleasing.com/survivalofthedead/
10331,Night of the Living Dead,1968-10-01,114000,30000000,96.0,7.5,
153,Lost in Translation,2003-08-31,4000000,119723856,102.0,7.3,
703,Annie Hall,1977-04-19,4000000,38251425,93.0,7.8,
27191,The Greatest Show on Earth,1952-01-10,4000000,36000000,152.0,6.6,
1365,Monster's Ball,2001-11-11,4000000,44909486,111.0,6.5,
287424,Maggie,2015-05-08,4000000,187112,95.0,5.2,http://www.maggiethefilm.com/
451,Leaving Las Vegas,1995-10-27,3600000,49800000,112.0,7.1,http://www.mgm.com/title_title.do?title_star=LEAVINGL
165864,Hansel and Gretel Get Baked,2013-02-19,4500000,0,86.0,4.8,https://www.facebook.com/HanselGretelGetBaked
987,The Front Page,1974-12-01,4000000,0,105.0,6.9,
241251,The Boy Next Door,2015-01-23,4000000,52425855,91.0,4.1,http://www.theboynextdoorfilm.com/
40494,Trapeze,1956-05-30,4000000,14400000,105.0,6.4,
39781,The Kids Are All Right,2010-07-09,3500000,34705850,106.0,6.5,http://filminfocus.com/focusfeatures/film/the_kids_are_all_right/
8337,They Live,1988-11-23,4000000,13008928,94.0,7.1,http://www.theofficialjohncarpenter.com/they-live/
5925,The Great Escape,1963-06-20,4000000,11744471,172.0,7.8,
8357,What the #$*! Do We (K)now!?,2004-04-23,0,10000000,109.0,5.8,
146203,The Last Exorcism Part II,2013-02-28,5000000,15179302,88.0,4.4,
85350,Boyhood,2014-06-05,4000000,44349000,164.0,7.5,
512,Scoop,2006-07-27,4000000,31584901,96.0,6.4,http://www.scoopmovie.net/
13408,The Wash,2001-11-16,7000000,10229331,93.0,5.3,
47816,3 Strikes,2000-03-01,6000000,9000000,82.0,5.9,
10744,The Cooler,2003-01-17,32000000,0,101.0,6.7,
11536,The Misfits,1961-01-01,4000000,8200000,124.0,6.8,
9782,The Night Listener,2006-02-12,0,0,91.0,5.5,
18713,The Jerky Boys,1995-02-03,0,0,82.0,4.8,
6537,The Orphanage,2007-08-27,0,44000000,105.0,7.1,
184345,A Haunted House 2,2014-04-17,0,0,87.0,5.4,
1809,The Rules of Attraction,2002-10-11,4000000,0,110.0,6.3,
2370,Topaz,1969-12-18,4000000,6000000,143.0,6.1,
9809,Let's Go to Prison,2006-11-17,4000000,4630045,84.0,5.5,
5,Four Rooms,1995-12-09,4000000,4300000,98.0,6.5,
11013,Secretary,2002-01-11,4000000,9304609,104.0,6.7,
19153,The Real Cancun,2003-04-23,0,0,96.0,3.3,
10132,Talk Radio,1988-12-21,4000000,3468572,110.0,6.7,
16448,Waiting for Guffman,1996-01-31,0,0,84.0,7.3,
15122,Love Stinks,1999-09-10,0,0,94.0,5.4,
8141,You Kill Me,2007-02-09,4000000,2426851,90.0,6.2,http://www.youkillmethefilm.com/
