prodCompanyId,companyName
1810.0,Cosmic Pictures
2650.0,Ealing Studios
8926.0,Hoot Productions LLC
2376.0,Blueprint Pictures
5984.0,34th Street Films
8840.0,Homegrown Pictures
29311.0,Media Farm
29312.0,Sunday Night
22684.0,Kasso Inc. Productions
373.0,Asymmetrical Productions
635.0,Les Films Alain Sarde
636.0,Babbo Inc.
637.0,The Picture Factory
51851.0,Berrick Filmproduktion
51852.0,Blood & Chocolate Productions Ltd
2064.0,Lietuvos Kinostudija
2065.0,Scout Productions
12370.0,Filmax International
12371.0,Filmax Group
12372.0,Universum Film (UFA)
69888.0,The Jozak Company
69889.0,Decade
4434.0,Green Moon Productions
2458.0,Tartan Films
63391.0,Young Medium
63392.0,Listen Film
24724.0,Marquis Films Ltd
25345.0,Central Motion Pictures
85047.0,Zhejiang Huace Film & TV
85048.0,China Dream Film Culture Industry
85049.0,SpotFilms
1983.0,Grosvenor Park Films LLP
19802.0,Ren Film
3182.0,Iyara Films
40144.0,Cine Grande Corporation
40759.0,Filmline International
50433.0,Conquistador Entertainment
54940.0,Algonquin Productions Limited
2152.0,GreeneStreet Films
22056.0,Midnight Picture Show
4384.0,Tempesta Films
4385.0,Good Night Productions
2568.0,Lunar Films
11011.0,Fonds Eurimages du Conseil de l'Europe
16016.0,Eurofilm Stúdió
26771.0,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie
26772.0,Jakubisko Film Slovakia
26773.0,J&J Jakubisko Film
26774.0,Concorde Film Trust
26775.0,Ministry of Culture of the Slovak Republic
34070.0,Nu Boyana Viburno
2055.0,Skyline Films
8933.0,Sweetpea Entertainment
8934.0,Studio Hamburg WorldWide Pictures
8935.0,Zinc Entertainment Inc.
45724.0,Taodue Film
5649.0,JCE Movies
718.0,Arts Council of England
8350.0,TF1 Droits Audiovisuels
13855.0,Hugo Productions
19959.0,A Plus Image
52859.0,Production One
76.0,Zentropa Entertainments
201.0,Arte
321.0,Memfis Film
814.0,Isabella Films BV
1711.0,Ognon Pictures
3221.0,Sveriges Television (SVT)
6916.0,Arte France Cinéma
11499.0,Alan Young Pictures
12023.0,Nederlandse Programma Stichting (NPS)
12927.0,Canal+ Television AB
23207.0,Invicta Capital
25491.0,Edith Film Oy
30268.0,Pain Unlimited GmbH Filmproduktion
53874.0,Sigma Films
55428.0,Manderlay
12608.0,Hybrid Productions Inc.
5654.0,DJ Films
19749.0,Yuk Films
3533.0,Allan Zeman Productions
4298.0,Remstar Productions
20451.0,Redbus Pictures
22705.0,Midsummer Films
22539.0,Tooley Productions
1975.0,Sneak Preview Entertainment
55015.0,Pointe Studios
1702.0,Medusa Produzione
10378.0,Cineritmo
10379.0,Film and General Productions
21856.0,Holly Wiersma Productions
1997.0,Banques Populaire Image 7
11433.0,C.R.R.A.V. Nord Pas de Calais
716.0,Standard Film Company
2651.0,Fragile Films
6901.0,Prescience
23068.0,Joe Abrams Productions
26473.0,Ibex Films
26474.0,FIDCI
11267.0,Focus Features International (FFI)
45503.0,Xofa Productions
47802.0,Untitled 13
11778.0,F Comme Film
11944.0,Cinémage 3
82.0,Renn Productions
13837.0,K.G Productions
22370.0,Katharina
15866.0,Beijing Gallop Horse Film & TV Production
21488.0,Lumiere Motion Picture Company
21489.0,Beijing Heguchuan TV & Film
21490.0,Stellar Entertainment
10161.0,Gilbert Films
4271.0,Insight Productions
7449.0,Clear Blue Sky Productions
8780.0,Walrus & Associates
30257.0,Hollywood Partners
75937.0,Charenton Productions
7281.0,British Film Institute (BFI)
37497.0,Jersey Shore
2278.0,EOS Entertainment
3391.0,Österreichischer Rundfunk (ORF)
7248.0,Union Générale Cinématographique (UGC)
10050.0,Televisión de Galicia (TVG) S.A.
11955.0,Sogepaq
28812.0,Filmanova
698.0,Scottish Screen
8087.0,Creative Scotland
8092.0,British Film Institute
27543.0,JW Films
554.0,Silver Screen Partners III
7377.0,Insurge Pictures
7378.0,Magical Elves Productions
7379.0,Scooter Braun Films
536.0,The Coppola Company
3314.0,Crescendo Productions
15855.0,Goldenlight Films
1783.0,Jaret Entertainment
51753.0,Bedlam Pictures
23513.0,Ombra Films
67069.0,Weimaraner Republic Pictures
4078.0,Triumph
2070.0,Rastar Pictures
5726.0,Universal Pictures International (UPI)
279.0,Single Cell Pictures
12548.0,Ufland
1861.0,Polish Brothers Construction
39288.0,Gotham Entertainment Group
3353.0,Element Pictures
35846.0,No Trace Camping
82552.0,Elevation Pictures
17411.0,Polar Entertainment
1483.0,Redeemable Features
61337.0,Dollface
931.0,HAL Films
52337.0,SkyLand Entertainment
1031.0,Filmazure
1032.0,Pirol Stiftung
1033.0,Victoires International
280.0,Cinémaginaire Inc.
6982.0,Epithete films
25886.0,Outpost Studios
7708.0,Ian Page Productions
33617.0,Jack and Henry Productions Inc.
18335.0,DB Entertainment
58399.0,Pantelion Films
15462.0,Troika Pictures
15463.0,Emergency Films
15464.0,Apotheosis Media Group
15465.0,Amasia Entertainment
7492.0,Discovery Channel Pictures
12474.0,J&M Entertainment
63105.0,Animal Planet
68063.0,Winchester Films
68064.0,"Best Picture Show Company, The"
999.0,Belstar Productions
2359.0,Stéphan Films
2510.0,Mundy Lane Entertainment
3322.0,August Entertainment
703.0,Razor Film Produktion GmbH
67780.0,GGR
67781.0,Zupnik Cinema Group II
3572.0,Indion Entertainment Group
1553.0,Selznick International Pictures
19731.0,Lars Productions
157.0,SVT Drama
2996.0,Angel films
4524.0,TV 1000
7330.0,Blind Spot Pictures Oy
8659.0,Vrijzinnig Protestantse Radio Omroep (VPRO)
11239.0,Liberator Productions
14937.0,Icelandic Film
53667.0,Trust Film Svenska
53668.0,Cinematograph A/S
53669.0,What Else? B.V
53670.0,Filmek A/S
53671.0,Lantia Cinema & Audiovisivi
39711.0,Dalton Films
3989.0,C&P Productions
10226.0,Smartest Man Productions
8689.0,An Olive Branch Productions
8690.0,Rollercoaster Entertainment
8691.0,Vortex Words Pictures
8692.0,Hannibal Pictures
36028.0,Bagman (2009)
36029.0,MCG
6422.0,Sullivan Bluth Studios
69627.0,Universal City Studios
19901.0,HighRoad Entertainment
19903.0,Lone Runner Entertainment
19904.0,Kenio Films
19905.0,"Perfect Game, The"
48184.0,Hoya Productions
2675.0,La Parti Productions
6973.0,Les Armateurs
13351.0,Melusine Productions
27350.0,Maybe Movies
32853.0,Gkids
8791.0,Sherwood Productions
74192.0,Eketahuna LLC
43394.0,Adam Schroeder Productions
3645.0,Barwood Films
8845.0,Ladbroke
146.0,Handmade Films Ltd.
7053.0,Catch 23 Entertainment
22791.0,Andale Pictures
4622.0,VN Productions
4342.0,Bird and a Bear Entertainment
11051.0,Hallway Pictures
11052.0,Catch Productions
45689.0,Native Pictures Productions
689.0,Ventanarosa Productions
690.0,Handprint Entertainment
1566.0,Spanky Pictures
10351.0,IAC Film
24021.0,Jax Media
1219.0,Baby Cow Productions
1155.0,Incorporated Television Company
69626.0,Tales From The Crypt Holdings
3574.0,Denver and Delilah Productions
3492.0,Island Pictures
38799.0,Def Pictures
5677.0,Flavor Unit Entertainment
14309.0,CIP Filmproduktion GmbH
21541.0,Northstar International
1470.0,Wild Bear Films
1472.0,Delux Productions
209.0,Radiant Film GmbH
210.0,Süddeutscher Rundfunk
11344.0,Twin Bros. Productions
2394.0,Artina Films
12501.0,Green Room Films
14580.0,Treehouse Pictures
24930.0,Alvernia Studios
24933.0,LB Productions
24934.0,Parlay Films
21435.0,Parkwood Entertainment
19047.0,Fortress Films
21717.0,Magnolia Productions
20877.0,19 Entertainment
21126.0,Pathe Productions
21128.0,Red Turtle
1261.0,Scala Productions
10791.0,MBP (Germany)
33025.0,winchester films
685.0,Cineclick Asia
822.0,Happinet Pictures
945.0,Cheongeoram
946.0,CJ Capital Investment
25820.0,Engulf & Devour Productions Inc.
1533.0,Indigo Film
1677.0,Mediaset
3366.0,Babe Films
11248.0,Programme MEDIA de la Communauté Européenne
20418.0,Banca Popolare di Vicenza
20420.0,Biscottificio Verona
255.0,Paradis Films
19858.0,Shanghai Film Group Corporation
5329.0,Pandora Pictures
5704.0,Little Wave Productions
40605.0,Radio Telefís Éireann (RTÉ)
567.0,Office Kitano
6516.0,Tokyo FM Broadcasting Co.
11561.0,Recorded Picture Company (RPC)
11562.0,Fuzzy Bunny Films (I)
11563.0,Little Brother Inc.
185.0,Pandora Cinema
21625.0,H5B5 Media AG
285.0,Live Entertainment
12451.0,Mediaworks
44419.0,ASQA Film Partnership
53303.0,Werc Werk Works
5946.0,Film Partner International
26240.0,Stellar Megamedia
26241.0,Jiangsu Broadcasting System
26242.0,Chuan Production Film Studio
1393.0,Tokyo Broadcasting System (TBS)
3363.0,Mainichi Broadcasting System (MBS)
4649.0,Sedic
7093.0,Hokkaido Broadcasting Co.
7912.0,Sedic International
9149.0,Shogakukan
12383.0,Abe Shuji
12384.0,Chubu-nippon Broadcasting Company (CBC)
12385.0,RKB Mainichi Broadcasting Corporation
12386.0,Robot Communications
24262.0,Dispictures
24264.0,Georgia International Films
24266.0,Rex Media
1854.0,Dan Films
13502.0,Framestore
80386.0,Triangle Films
13419.0,SKA Films
1779.0,Tokuma Shoten
2680.0,Kurosawa Production Co.
2752.0,DENTSU Music And Entertainment
3214.0,Daiei Motion Picture Company
393.0,MACT Productions
23487.0,Studio Hamburg International Production (SHIP)
28200.0,Ninjas Runnin' Wild Productions
73666.0,Covert Media
89303.0,Palo Vista Productions
89304.0,Peter V. Miller Investment Corp.
17161.0,Odyssey Media
24032.0,Silver Wings Films
23164.0,Entertainment Film Distributors
406.0,Havoc
505.0,Cruel Productions
5612.0,Brooksfilms
4880.0,chateau productions
16337.0,Cannon Pictures
7177.0,Item 7
16486.0,Parallel Film Productions
13151.0,Headline Pictures
8875.0,Pretty Pictures
10167.0,Gospel of John Ltd.
10168.0,Toronto Film Studios
10169.0,Visual Bible International
8763.0,Inside Track 1
52723.0,Inside Track Productions
52724.0,Film Council Premiere Fund
52725.0,Untitled 03
28205.0,"Samuel Goldwyn Company, The"
15700.0,Chickie The Cop Production
53732.0,Daniel Fried Productions
53733.0,Rhulen Entertainment
64771.0,Tamm Productions
739.0,Anomaly Entertainment
8930.0,Euro International Film (EIA)
11702.0,Euroatlantica
84637.0,PIC Agency
84638.0,Lol Productions
29052.0,The New South Wales Film and Television Office
57625.0,RGM Films
57626.0,April Films
57627.0,Red Chair Films
57628.0,Babcock & Brown
57629.0,The Australian Film Finance Corporation
1569.0,Yash Raj Films
19146.0,Dharma Productions
186.0,Pyramide Productions
18078.0,Fantastic Films
7302.0,Filmax Entertainment
3323.0,Land Films Inc.
2893.0,Palpable Productions
20465.0,Galafilm Productions
20466.0,Global Arts Productions
2987.0,September Dawn
2988.0,Voice Pictures
73675.0,Black Diamond Pictures
41537.0,Dos Corazones
819.0,Mars Films
19491.0,Jerico
23291.0,Vendôme Production
67186.0,Quarante 12 Films
23201.0,Be Gentlemen Limited Partnership
59367.0,Mike and Marty Productions
5848.0,Columbia Pictures Industries
3172.0,Blumhouse Productions
3388.0,The Movie Network (TMN)
11573.0,Corus
55258.0,White Noise UK Ltd.
514.0,Silver Screen Partners
13630.0,Darryl F. Zanuck Productions
4154.0,Colombia Pictures
4710.0,Fellah Pictures
1606.0,Brillstein-Grey Entertainment
21784.0,Cinerenta-Cinebeta
21785.0,VCL Communications
1807.0,Warwick Film Productions
3632.0,Romulus Films
4254.0,Disney Toon Studio
2912.0,Diamond Films
18880.0,Showtime Networks
6006.0,Night Chronicles
3088.0,Delphi III Productions
5570.0,Allied Vision
89630.0,Forrest Films
69110.0,Tank Caterpillar
69111.0,Steady Aim
11466.0,Akil Production Company
859.0,Saga Film
26082.0,Dead Crow Productions
63903.0,Fourth Kind Productions
11487.0,Sandcastle 5 Productions
11488.0,Prairie Home Productions
22051.0,South Street Films
89437.0,Ghiznoz Productions
10936.0,Hydraulx
12158.0,Transmission Pictures
30037.0,Blueprint Pictures
52005.0,Picturehouse
52006.0,Front Street Films
52007.0,American Girl Brands
3851.0,No Frills Film Production
24211.0,Stan Winston Studio
24212.0,Media Cooperation One
53350.0,DCP Wrong Turn Productions
3480.0,Illusion Entertainment Group
89635.0,High Sierra Carpeting
67244.0,Snee-Oosh Productions
10247.0,Lip Sync Post
4665.0,Addis Wechsler Pictures
32299.0,Blue-Tongue Films
69542.0,Ahimsa Films
2867.0,Bearing Fruit Entertainment
2868.0,every tribe entertainment
7458.0,Cubicle Inc.
2293.0,Silverwood Films
38085.0,VBT Productions
38086.0,Ballpark Productions Partnership
1390.0,Celador Productions
12666.0,Jonescompany Productions
8891.0,Witness Protection Films
92137.0,Dead Fiancée Productions
924.0,The Turman-Morrissey Company
5176.0,Fortress Features
59423.0,"The Straight Story, Inc"
25975.0,Aggregate Film
2245.0,Entertainment Films
2246.0,Material Entertainment
6847.0,Beech Hill Films
5389.0,A Happy Place
6831.0,Big Indie Pictures
33603.0,ShivHans Pictures
25673.0,Cinema Vehicle Services
30033.0,Atlas 2 Productions
36907.0,Hilary Henkin
19528.0,ApolloProScreen Filmproduktion
25433.0,DEJ Productions
25434.0,Harris Company
744.0,Diaphana Films
980.0,The Glasgow Film Fund
4343.0,Showtime Networks
8256.0,"Scottish Arts Council, The"
65681.0,Three Rivers Production
65682.0,Progres Film Distribution
65683.0,Kinowelt Median
32300.0,Lava Bear Films
51860.0,AI-Film
69579.0,Phantom Four Films
78905.0,S & L Films
28707.0,McLaughlin Films
28708.0,Lime Orchard Productions
22209.0,Odeon Films
46694.0,Catherine Bailey Ltd.
46695.0,Artists Independent Network
11351.0,Hart-Sharp Entertainment
1872.0,Bleiberg Entertainment
5359.0,Artic Productions LLC
62072.0,Polar Entertainment Corporation
6633.0,Voltage pictures
21817.0,ANA Media
37833.0,Picture Perfect (I)
2147.0,Echo Lake Productions
3215.0,Carsey-Werner Company
540.0,Jet Tone Production
888.0,Overseas FilmGroup
13367.0,CDI
57736.0,Codi S.p.a.
21741.0,Kinétique Inc.
23756.0,Vincent Gallo Productions
1666.0,Rhône-Alpes Cinéma
8290.0,Busboy Productions
1260.0,Synchronistic Pictures
22310.0,Atlantic Swiss Productions
23558.0,Hermetof Pictures
23559.0,Magna Films
23560.0,Kalkronkie
23561.0,Artemis Films
23563.0,Lonely Dragon
44091.0,Magnolia Mae Films
19951.0,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
19952.0,QI Quality International GmbH & Co. KG
1030.0,Magnolia Pictures
7357.0,Jerkschool Productions
2395.0,HanWay Films
3521.0,First Independent Pictures
54860.0,Argonaut Pictures
5153.0,Estudios Churubusco Azteca
23133.0,Gala Films
56358.0,Gobierno del Estado de Puebla
5621.0,Riverside Entertainment
10630.0,Rio Negro
13235.0,Media House Capital
22868.0,Cuatro Plus Films
22869.0,Defiant Pictures
22870.0,Creative Andina
2341.0,Belladonna Productions
26127.0,Whitest Pouring Films
5221.0,Rigel Entertainment
2673.0,La Fabrique de Films
3256.0,Lightning Entertainment
10951.0,Screen NSW
22897.0,ProdigyMovies
22898.0,Mysterious Light
25918.0,Eulogy Productions LLC
25919.0,Ovation Entertainment
53477.0,Telefilm Canada - Equity Investment Program
64829.0,Inner City Films
11662.0,Handmade International
11663.0,Future Films Production Services
11664.0,Altitude Entertainment
11665.0,SBK Pictures
11666.0,Skogland Films
11667.0,Northern Ireland Screen
11668.0,Grove Media Finance
11669.0,Horizon Media Fund
3980.0,Wonderworld Studios
15196.0,Animation Picture Company
40642.0,Avikoo Studios
702.0,3L Filmproduktion GmbH
5565.0,Adam Productions
17388.0,July August Productions
68384.0,Filmhuset Gruppen
68385.0,Leiknar Myndir
3747.0,Studio 18
7620.0,Bend It Films
7621.0,Indian Film Company
3336.0,Ice Cold Productions
3337.0,Empyreal Entertainment
3338.0,Ringleader Studios
3904.0,Partition Films%2C Inc.
3905.0,Khussro Films
5460.0,Shadowlight Productions
49971.0,Grimm Pictures
49972.0,Barunson
7035.0,Lions Gate Entertainments
21974.0,Gunless Productions
7587.0,NGN Productions
44884.0,Glacier Films
60515.0,Maple Leaf Finance Primeredian Entertainment
7353.0,Gateway Films
8040.0,Casey Productions
49.0,El Deseo
4952.0,Canadian Film Development Corporation (CFDC)
871.0,British Screen
34237.0,Mayfair Entertainment International
3217.0,Purple Pictures
24012.0,Indomitable Entertainment
51955.0,Bollywood Hollywood Production
118.0,Det Danske Filminstitut
7777.0,Slot Machine
8288.0,Zentropa International Sweden
8289.0,Zentropa International Köln
14804.0,Swedish Film Institute
17298.0,Centre National du Cinéma et de L'image Animée (CNC)
38069.0,Legion Entertainment
38071.0,Edition Video
38072.0,Nordisk Film Distribution
7887.0,Endymion Films
46381.0,Essential Entertainment
53042.0,Woss Group Film Productions
56787.0,The South Australian Film Corporation
1197.0,Vortex
10154.0,Cartier Productions
13219.0,"Mirisch Corporation, The"
21125.0,Detention Films
2441.0,Fandango
11142.0,Cinema Group Ventures
5673.0,Breakup Productions
798.0,Samuel Goldwyn Company
3102.0,Renaissance Films
23105.0,Lone Star Film Group
67504.0,Savage Productions
3914.0,The Ultimate Gift LLC
3893.0,JF Productions
1840.0,Elevation Filmworks
87838.0,Ursa Major Films LLC
3935.0,Trust the Man LLC
3644.0,Zenith Entertainment
7485.0,Fox International Productions
11766.0,Fox Video Korea
19328.0,Ryan Murphy Productions
24245.0,Twentieth Century Fox Television
8972.0,Prommitr International Production
4696.0,Same Player
31229.0,Cinéfrance 1888
7274.0,Island Film Group
7275.0,Trailblazer Films
7276.0,Screen East
204.0,Wüste Filmproduktion
758.0,TV2 Danmark
7306.0,"Match Factory, The"
9111.0,Sirena Film
11673.0,Wüste Film Ost
11674.0,OC Film
11675.0,Duckling A/S
11676.0,Mainstream
11677.0,Kameraudlejningen
11678.0,4½
11679.0,Nordic Film och TV Fund
11680.0,Filmförderung Hamburg Schleswig-Holstein
11681.0,Sandrew Metronome Denmark
11683.0,NFP Marketing & Distribution
11685.0,Substanz Film
2690.0,Screen Yorkshire
10609.0,SBS Films
11435.0,Sofica UGC 1
12400.0,Soficinéma 5
3887.0,Velvet Steamroller Entertainment
4372.0,Dash Films
15231.0,Muse Productions
49152.0,PalmStar Media
15081.0,Rimfire Films
9096.0,Good Story Productions
79522.0,POP6
79523.0,Codex Pictures
23628.0,RCD Productions Ltd.
418.0,New South Wales Film & Television Office
25463.0,The Silence Productions
25467.0,Lucky Country Productions
5236.0,Mars Film Corporation
7766.0,Chaocorp
7767.0,Shortcom
547.0,Open City Films
7899.0,Cartoon Network Studios
20613.0,SC Films International
52254.0,Thorbak
52255.0,SC International Pictures
52256.0,Thor Pictures
3864.0,Butcher's Run Films
9325.0,Informant Media
31835.0,Sneak Preview Productions
1497.0,Marianne Productions
1003.0,Filmkameratene A/S
6235.0,Mirabai Films
42119.0,Vast Entertainment
89627.0,Glitter Productions
89628.0,Maroon Entertainment
3660.0,Hanmac Films
26716.0,Hopscotch Productions
26717.0,Jan Chapman Pictures
2343.0,Red Chillies Entertainment
4450.0,Foxstar
6742.0,Sudden Storm Productions
1898.0,Bórd Scannán na hÉireann
2274.0,Element Films
7680.0,Tornasol Films
12695.0,Sixteen Films
12696.0,Regent Capital
19929.0,EMC Produktion
19930.0,Cinéart
19931.0,TV3 Television Network Ireland
19932.0,Filmcoopi Zürich
19933.0,Oil Flick Films No.2
58135.0,Pana Film
24931.0,Henson Associates (HA)
52949.0,Coconut Pete Productions
6304.0,Robert Wise Productions
6305.0,Argyle Enterprises
90896.0,The Body
90897.0,Act III
10889.0,British Film Council
2617.0,Ozla Pictures
2903.0,Bystorm Films
26995.0,Animal Kingdom
37432.0,Bow and Arrow Entertainment
8827.0,American Playhouse Theatrical Films
81132.0,Grand March Productions
81133.0,Amy Robinson Productions
1708.0,Starbucks Entertainment
5227.0,Cinema Gypsy Productions
2923.0,Edmonds Entertainment Group (EEG)
2924.0,Epidemic Pictures
29602.0,Hungry Eye Lowland Pictures B.V.
29603.0,Flan de Coco Films
7169.0,Park Ex Pictures
88298.0,Sortie 22
2461.0,Chris Brinker Productions
65446.0,The Chess Club
32542.0,Starburns Industries
818.0,Gimages 5
4234.0,Original Pictures
23861.0,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
40002.0,Fade In Films
5729.0,Audley Films LLP
11963.0,BMS Finance
34338.0,Number 9 Films
36201.0,Tiger Aspect Pictures
36204.0,Father Features
36205.0,Audley Films
36206.0,Comptom Investments
1444.0,Cannon Group
78704.0,Dawn Property Company
4621.0,Gébéka Films
23948.0,Cartoon Saloon
14319.0,Sycamore Pictures
12574.0,Sundance Channel
12575.0,Endor Productions
1363.0,Haft Entertainment
11732.0,Airborne Productions
12918.0,Greenpoint Films
4251.0,Anagram Pictures Inc.
5644.0,Magic Light Pictures
6984.0,Cinema Four
446.0,Thinkfilm
43271.0,Lucky Punch
11517.0,Buffalo Gal Pictures
6999.0,Kodansha
9155.0,Tokyo Movie Shinsha (TMS)
10919.0,TMS Entertainment
10920.0,Akira Committee Company Ltd.
10921.0,Sumitomo Corporation
15354.0,Grand Peaks Entertainment
29152.0,Exchange Peaks Film Capital
29153.0,Film Invaders
8250.0,Bona International Film Group
42272.0,RTL
52728.0,Cougar Films Ltd.
52729.0,Minotaur Film Partnership No. 3
19456.0,Envision Media Arts
39644.0,Cinelou Films
82598.0,Shenghua Entertainment
148.0,Gimages
149.0,FOZ
150.0,Headforce Ltd.
13161.0,Tea Shop & Film Company
3970.0,Handistom Investment
4255.0,Kings Road Entertainment
68152.0,Kamisha Corporation
3495.0,Steamroller Productions
35625.0,Premiere Entertainment Group
5725.0,One World Films
26590.0,Backup Media
27123.0,Cinémage 8
32668.0,Indéfilms 2
52590.0,Perceval Pictures
52591.0,Kaléo Films
52592.0,Jouror Développement
52593.0,B Media 2012
52594.0,SofiTVCiné
52595.0,Dévelopimage 2
52596.0,Ciclic - Région Centre
3567.0,Room 9 Entertainment
1173.0,Shopgirl
1980.0,Woodfall Film Productions
25580.0,Filmline Productions
5122.0,Parallel Films
8717.0,Chrysalis Films
44067.0,Wells & Jeta Entertainment
312.0,Soficinéma
23677.0,Fondation GAN pour le Cinéma
62546.0,2.4.7. Films
84592.0,French Connection Animations
84593.0,Société des Producteurs de L'Angoa
20580.0,Amazon Studios
67574.0,Space Rocket Nation
4897.0,Code Productions
23283.0,Rodin Entertainment
56343.0,Ace Film Company
56344.0,Chunqiu Time Culture Co.
10211.0,Alfran Productions
4364.0,Watermark
5186.0,The Australian Film Commission
14089.0,Jan Chapman Productions
8850.0,Extension 765
21838.0,Distant Corners Entertainment Group Inc.
21839.0,Blue Star Productions
21840.0,Morningstar Films
49123.0,Ringerike Erste Filmproduktion
71959.0,TDJ Enterprises / New Dimensions Entertainment
71960.0,Our Stories Films
14175.0,Davis Films
51850.0,Tohokushinsha
213.0,Cooper's Town Productions
214.0,Eagle Vision Inc.
54280.0,Infinity Media
54281.0,A-Line Pictures
1887.0,Lorimar Motion Pictures
45785.0,Northmen Productions
3447.0,IMAX
45966.0,Cinelamda Internationale Filmproduktionsgesellschaft
14638.0,Forest Whitaker's Significant Productions
15495.0,Revolt Films
58445.0,IamOTHER Entertainment
4380.0,Suntaur Entertainment Company
6716.0,Zanuck Independent
6717.0,David Gundlach Productions
1950.0,New World Pictures
42321.0,Black Entertainment Television (BET)
86115.0,Relativity Sports
86116.0,Undisputed Cinema
9351.0,Fade to Black Productions
5231.0,Cineplex-Odeon Films
8014.0,Eagle Beach Productions
2948.0,Showtime Australia
57623.0,Rumbalara Films
57624.0,Olsen Levy
7676.0,Entertainment
75037.0,Challenge Film Corporation
75038.0,XYZ Funding N.V.
3208.0,3Mark Entertainment
1305.0,L.I.F.T. Production
4748.0,Oscilloscope Laboratories
10283.0,Impact Productions LLC
19404.0,Pinewood Studios
36988.0,Big Book Media
39281.0,EchoLight Studios
5337.0,Tijuana Productions
5338.0,Tiberius Film Productions
1092.0,Mockingbird Pictures
4377.0,Associated General Films
11985.0,Sir Lew Grade
7961.0,Gaumont International
35461.0,Pathé!
54684.0,101st Street Films
7507.0,DRO Entertainment
8869.0,The Last Picture Company
8872.0,Filmula
42325.0,American Work
49731.0,Dreamagine Entertainment
8719.0,Isle of Man Film Commission
32598.0,Tango Films
32599.0,My Cactus
52053.0,High Frequency Entertainment
3782.0,Tax Credit Finance
27593.0,Lenfilm Studio
69586.0,Sever Studio
69587.0,Kanal Russia 1
4624.0,Immortal Thoughts
22712.0,Three Good Men
1207.0,Reeleyes Film
3008.0,Wah Film Productions Ltd.
7646.0,Loma Nasha
11342.0,Brood Syndicate
20088.0,B.D.S. Productions Inc.
6950.0,Pegasus Motion Pictures
6575.0,Crest Animation Production
72565.0,Kawoosh! Productions DTV I
3213.0,Disney Channel
50490.0,NeeNee Productions
50491.0,Capacity Pictures
50492.0,May Day Movies
2839.0,El Camino Pictures
2840.0,Go Fish Pictures
55630.0,Judgement Pictures
55631.0,Hammond Entertainment
5855.0,A Bigger Boat
313.0,TS Productions
7272.0,Micro scope
7273.0,Phi Group
15139.0,Tele+
34529.0,Vice Versa Film
2427.0,Zazen Produções
2430.0,Estúdios Mega
2432.0,Quanta Centro de Produções Cinematográficas
10187.0,Costa Films
47043.0,Posto 9
47044.0,Feijão Filmes
47046.0,Universal Pictures do Brasil
15117.0,New Visions Pictures
1138.0,Filmways Pictures
10317.0,Cinema 77 Films
740.0,MTM Cineteve
4552.0,Filmfabriken Baltic Sea AB
668.0,T.H.E. Films
7316.0,Phoenix Wiley
18083.0,Eden Films
1915.0,Becker International
1916.0,Claraflora
1917.0,EM Media
1918.0,NorthSee
3952.0,Hemdale Film
4764.0,Cinema 84
7745.0,Euro Film Funding
46.0,WDR
5340.0,Left Bank Pictures
11560.0,Screen Yorkshire Production Fund
4763.0,Fox Films Ltd.
3978.0,Robert Stigwood Organization (RSO)
8734.0,Fellowship Adventure Group
381.0,Campanile Productions
382.0,Newman-Foreman Productions
8268.0,Seven Arts
90571.0,Mirisch Pictures
361.0,Blue Parrot Productions
7504.0,Top Rope
62.0,The Selznik Studio
664.0,City Film
3344.0,Night Light Films
8888.0,The Samuel Goldwyn Company
245.0,Cowboy Films
20369.0,Slate Films
20370.0,Tatfilm
4351.0,Trans Pacific Films
6352.0,Horsethief Pictures
6667.0,Mandalay Vision
5313.0,3D Entertainment
5314.0,Gavin McKinney Underwater Productions
89312.0,Fred Berner Films
89425.0,Zeke Productions
12545.0,Also Known As Pictures
16647.0,CineSon Entertainment
61416.0,Filmsmith Productions
61417.0,Medici Entertainment
61418.0,Gremi Film Production
7308.0,Reprisal Films
89388.0,Freestone Pictures
72861.0,Dalia Films
3840.0,Numb Gums Production Inc.
26927.0,i5 Films
42932.0,Headquarters
4051.0,Warner Brothers/Seven Arts
25838.0,Occupant Entertainment
1113.0,Les Films 21
1432.0,Republic Pictures
79538.0,McCreary Entertainment
79539.0,Angel City Pictures
4634.0,Oceana Media Finance
6563.0,Barbarian Films
37041.0,IDG China Media
2226.0,Media 8 Entertainment
10829.0,Pomarance Corporation
4135.0,Animus Films
10969.0,Sepia Films
1804.0,North by Northwest Entertainment
541.0,Famous Players Ltd
542.0,Guardian Trust Company
543.0,Filmplan International II
732.0,Mate Producciones S.A.
11301.0,Max TV
11931.0,Prime Time
12045.0,Isabella Films B.V.
12047.0,Isabella Films
3120.0,Final Cut Productions
52324.0,The Matthau Company
64.0,Les Productions Artistes Associés
7110.0,Les Films Ariane
11929.0,Dear Film Produzione
6018.0,Sahamongkol Film International
8211.0,Vivendi
1490.0,Kintop Pictures
2406.0,Filmförderung Hamburg
2894.0,360 Pictures
2895.0,Dribble Productions
2896.0,Platinum Equity
7049.0,Enigma Productions
8770.0,"Allied Stars, Ltd."
41999.0,South Australian Feature Film Company
14578.0,HitRecord Films
1010.0,Marimark Productions
